id,reviews.text,review_length,sentiment_polarity
AVpe9W4D1cnluZ0-avf0,"My new Hoover vacuum arrived yesterday. At this price, it should arrive assembled. ... Next, the instructions are pathetic, non existent. They should have clear instructions in a real manual, not a tissue paper hand-out. Lastly, Hoover doesn't even identify the loose parts so, you don't even know what they are. I think this purchase was a mistake. The devil is always in the details. You can tell that Hoover doesn't care.",40,-0.08111159673659674
AVpe9W4D1cnluZ0-avf0,"We've gone through numerous vacuums and all seem to have some type of downside. The Hoover Platinum UH30010COM seems to have the best blend of features and value that we have experienced. The two vacuum design (one standup and one portable) is a great convenience and optimization of features. This allows the upright to be very light (at 11 lbs it is almost 50 lighter than most uprights). The portable is very convenient for tight spaces and especially the stairs. My wife used to dangerously use the hose attachment from our old upright on the stairs. Also I believe the bagged design is superior to a bagless design. The bag is huge and provides a much cleaner sanitary disposal of collected dust and carpet fibers. The one drawback is that the upright can be hard to push on densely packed carpet. To be fair, many vacuums have the same issue. Our Eureka vacuum is impossible to push. This Hoover is difficult to push on some of our carpets but is still acceptable. If it wasn't for this we would give it a 5 star rating.",94,0.17612781954887222
AVpe9W4D1cnluZ0-avf0,"I've owned this hoover for almost three months and use it every few days. It looks great. Set up was easy. The upright is very light. Love that. I can vacuum the whole house and not feel tired. It cleans quite well on carpet, but fairly well on hardwood. It picks up most stuff on hardwood, but it does tend to send some hard dirt flying across the room (and that is on the low setting). It is quite noisy, but i dont mind that too much. The bags are pretty big. I still have not had to replace the one i got with the hoover. BUT the bags are difficult to find and quite expensive. I tried to buy from the hoover website but they were always out of stock. i dont understand how the manufacturers can be out of stock for months. The canister has very good suction. Noisy but thats ok. It is a little awkward to use, and to store. You have to wind the cord around the canister and just let the hose lie next to it. No place to put the attachments, so you have to store that separately, which is annoying bcoz you have to go and get it every time you want to change attachments. But basically, both the upright and canister are good vacuums.",106,0.09526515151515151
AVpe9W4D1cnluZ0-avf0,"I have been using this vacumm for 2 months. so far, I am very happy with this product. It is lighth in weight compare to other similar style vacuums. it cleans very well for wall to wall carpets. thanks to the other reviews, I am careful in using the handle since some people .complained that the handle breaks easily. I am giving 4 stars only because I have use this product for 2 months.the small vacuum is helpful for small spaces and corners. it is true that the tube is kind of short.",43,0.12115384615384615
AVpe9W4D1cnluZ0-avf0,Very light weight.Works better than any bagless vacuum,5,0.2972222222222222
AVpe9W4D1cnluZ0-avf0,"I have always had bagless uprights, and never really was satisfied with any of them. I LOVE this vacuum. Each time I vacuum it fluffs the carpet a little bit more, and this carpet is well worn in the high traffic areas. I had just vacuumed with the old vacuum right before buying this one. I immediately had to take it for a test drive once we got it home. The old vacuum had left so much behind that by the time I got done I had to change the bag. For those that give low ratings because they can't find the bag...I have found the bags at other stores. Since that intial use with the vacuum...I haven't had to change the bag again. So they must last quite a while once they pick up everything the old vac left behind!",67,-0.0013955026455026503
AVpe9W4D1cnluZ0-avf0,"I just read some reviews about the handle breaking on these vacuums and I wonder if people are lifting their vacuum and carrying it around incorrectly. There is a carry handle on the vacuum and it should only be lifted with that. I always lift my Hoover via its carry handle, not the handle used when operating the machine, and after owning this Hoover for several years now I have to say it has never given me any grief. It is lightweight and easy to use and the only thing I have to do occasionally is adjust the bag when the red warning light comes on notifying me that the bag is full when in reality, it isn't. Sometimes this happens within a couple days of installing a new bag so I know it cannot possibly need changing. I figured out what was happening and it is cat hair clogging the upper part of the bag. If I have a lot of cat hair to clean up this can happen because the hair does not fall to the bottom of the bag like normal weight debris will...instead, it gets sucked into the bag and stays right there at the top and after a few days of that happening, the change bag warning light comes on because the cat hair stuck at the top of the bag makes the machine think the bag is full. The little canister cleaner is not quite as wonderful as the upright--it's actually quite basic--but it comes in handy for cleaning out the car.",121,0.19425701110483717
AVpe9W4D1cnluZ0-avf0,"I wanted a bagged vacuum that was lightweight without compromising on features or breaking the bank. I did a lot of research and found this Hoover upright with separate canister. I liked the idea of a separate canister that I could pull out for little jobs or for vacuuming the car. I already own a (heavy) Hoover upright with all tools on board. My style of vacuuming is to grab the hose extender and tools to do those jobs as I go along - alternating between floor vacuuming and dusting. So, the new vacuum means that I have to change my habit - a minor concession that I am happy to make. I like this vacuum. It really is lightweight with controls right where you expect them. I like having the headlight (something you do not get with inexpensive and/or lightweight vacuums). Both the upright and the canister have lots of suction. I noticed right away that debris within a couple of inches of the nozzle was sucked right in. That told me that anything under the head was getting totally sucked in. The canister gives me so much freedom that I forget that it is wired and eventually I get out of range of the cord length and get pulled back to reality (it has a long electrical cord). Overall, for my money, this was a very good purchase. I don't like to vacuum but this vacuum makes the job easy. So that I don't leave anything out, here is a list of things I like about this vacuum: Lightweight Big debris bag Serious suction Long cord on both units Headlight Only as noisy as necessary Separate Canister for dusting or small jobs Intuitive control placements (on/off switch, tilt pedal) Well-placed handles Upright unit will lie down flat for vacuuming stairs and under furniture Easy to maneuver Narrow nozzle allows cleaning in tight spaces Full bag indicator (I have not seen this)",170,0.09502328479601208
AVpe9W4D1cnluZ0-avf0,"Great power, light weight, stylish. We haven't used the canister that came with it yet but the upright is awesome, sucks up the dog hair like you wouldn't believe. LOVE IT!!!",19,0.4833333333333334
AVpe9W4D1cnluZ0-avf0,"I can't speak to durability as I just purchased it, but I'm in heaven! Our other upright was 10 years old so I know that many vacuums would have made me happy. This one is SO light, has Great suction (it lifted my very heavy dining room rug off the floor), and almost drives itself. I bought it mostly just to use upstairs as we have heavy carpet and two long-haired pets, as well as a toddler. It definitly makes me feel like that carpet is finally clean of dust and hair. Our sniffles and sneezes every morning have stopped, and I'm sure this vacuum is the reason. It's rated 2 by Consumer Reports, don't waste your money on others. And Walmart had by far the best price.",67,0.3184523809523809
